Year,Country,id_3char,ECI,rank_cpi
1978,Thailand,tha,-0.269411,66.0
1978,Dominican Republic,dom,-0.05569299999999999,51.0
1978,Venezuela,ven,-1.08701,81.0
1978,Uruguay,ury,0.276794,38.0
1978,Paraguay,pry,-0.67204,72.0
1978,Peru,per,-0.600074,71.0
1978,Ecuador,ecu,-1.32066,93.0
1978,Colombia,col,-0.191699,59.0
1978,Chile,chl,-0.192636,60.0
1978,Brazil,bra,-0.181274,58.0
1978,Bolivia,bol,-0.8516290000000001,75.0
1978,Argentina,arg,0.100627,45.0
1978,New Zealand,nzl,0.290817,37.0
1978,Australia,aus,-0.038577999999999994,50.0
1978,United States,usa,1.44382,9.0
1978,Trinidad and Tobago,tto,-0.179923,57.0
1978,El Salvador,slv,0.331769,34.0
1978,Panama,pan,0.190321,42.0
1978,Nicaragua,nic,-0.164669,56.0
1978,Mexico,mex,0.600371,31.0
1978,Jamaica,jam,0.111522,44.0
1978,Honduras,hnd,-0.39821599999999996,67.0
1978,Guatemala,gtm,0.029383999999999997,47.0
1978,Costa Rica,cri,0.30829,35.0
1978,Syria,syr,0.720633,26.0
1978,Turkey,tur,-0.113783,52.0
1978,Saudi Arabia,sau,-2.29486,97.0
1978,South Africa,zaf,-0.225034,63.0
1978,Tanzania,tza,-1.22402,86.0
1978,Tunisia,tun,-0.26318800000000003,65.0
1978,Togo,tgo,-1.1928299999999998,84.0
1978,Senegal,sen,-0.5648350000000001,70.0
1978,Sudan,sdn,-1.2988600000000001,91.0
1978,Nigeria,nga,-2.31682,98.0
1978,Mauritania,mrt,-1.10609,82.0
1978,Mozambique,moz,-0.918985,78.0
1978,Madagascar,mdg,-1.28706,90.0
1978,Morocco,mar,-0.153656,55.0
1978,Kenya,ken,-0.262464,64.0
1978,Guinea,gin,-1.9620099999999998,96.0
1978,Ghana,gha,-1.19743,85.0
1978,Gabon,gab,-1.31778,92.0
1978,Ethiopia,eth,-1.07115,80.0
1978,Egypt,egy,-0.00279,49.0
1978,Algeria,dza,-0.939733,79.0
1978,Republic of the Congo,cog,-1.2488299999999999,88.0
1978,Cameroon,cmr,-1.25489,89.0
1978,Cote d'Ivoire,civ,-1.18251,83.0
1978,Zambia,zmb,-0.8579100000000001,76.0
1978,Zimbabwe,zwe,0.14211,43.0
1978,Angola,ago,-1.4359899999999999,95.0
1978,Bangladesh,bgd,-0.546402,69.0
1978,United Arab Emirates,are,0.21654299999999999,41.0
1978,Qatar,qat,-0.7969149999999999,73.0
1978,Singapore,sgp,0.274431,39.0
1978,Philippines,phl,-0.145795,54.0
1978,Pakistan,pak,0.099332,46.0
1978,Oman,omn,-0.509484,68.0
1978,Malaysia,mys,-0.195103,61.0
1978,Burma,mmr,-0.882072,77.0
1978,Sri Lanka,lka,-0.807947,74.0
1978,Lebanon,lbn,0.9321209999999999,18.0
1978,Laos,lao,-0.116997,53.0
1978,Mongolia,mng,0.6664,29.0
1978,South Korea,kor,0.767752,24.0
1978,Cambodia,khm,0.418704,33.0
1978,Japan,jpn,1.8368400000000003,3.0
1978,China,chn,0.291819,36.0
1978,Jordan,jor,1.10643,15.0
1978,Israel,isr,0.856037,21.0
1978,Iran,irn,-1.23625,87.0
1978,India,ind,0.272973,40.0
1978,Indonesia,idn,-1.36404,94.0
1978,Hong Kong,hkg,0.911861,19.0
1978,Kuwait,kwt,0.66765,28.0
1979,Greece,grc,0.27287100000000003,37.0
1979,Hungary,hun,0.9445370000000001,18.0
1979,Ireland,irl,1.1536,14.0
1979,Portugal,prt,0.862483,21.0
1979,Netherlands,nld,1.16236,13.0
1979,Norway,nor,1.0665799999999999,15.0
1979,Poland,pol,0.8858659999999999,20.0
1979,United Kingdom,gbr,1.8499900000000002,6.0
1979,Italy,ita,1.6919799999999998,7.0
1979,France,fra,1.68432,8.0
1979,Turkey,tur,-0.141234,54.0
1979,Spain,esp,1.05235,16.0
1979,Denmark,dnk,1.34456,12.0
1979,Germany,deu,2.13579,1.0
1979,Switzerland,che,1.99453,2.0
1979,Bulgaria,bgr,0.675666,28.0
1979,Belgium,bel,1.4236799999999998,10.0
1979,Austria,aut,1.93101,5.0
1979,Albania,alb,-0.074055,48.0
1979,Vietnam,vnm,-0.438961,68.0
1979,Romania,rou,0.696607,25.0
1979,Finland,fin,1.35975,11.0
1979,Sweden,swe,1.9530900000000002,3.0
1979,United States,usa,1.5025899999999999,9.0
1979,Costa Rica,cri,0.354579,31.0
1979,Thailand,tha,-0.19943699999999998,61.0
1979,Venezuela,ven,-1.04601,81.0
1979,Uruguay,ury,0.33441,33.0
1979,Paraguay,pry,-0.767292,75.0
1979,Peru,per,-0.220861,63.0
1979,Ecuador,ecu,-1.11174,82.0
1979,Colombia,col,-0.15778,59.0
1979,Chile,chl,-0.30083200000000004,64.0
1979,Brazil,bra,-0.10694200000000001,51.0
1979,Bolivia,bol,-1.14398,85.0
1979,Canada,can,0.833572,22.0
1979,Argentina,arg,-0.030212,46.0
1979,Australia,aus,-0.044982,47.0
1979,Trinidad and Tobago,tto,-0.395649,67.0
1979,El Salvador,slv,0.28621399999999997,36.0
1979,Panama,pan,0.133036,41.0
1979,Nicaragua,nic,-0.105189,49.0
1979,Mexico,mex,0.5333979999999999,29.0
1979,Jamaica,jam,-0.108446,52.0
1979,Honduras,hnd,-0.579062,71.0
1979,Guatemala,gtm,0.079735,43.0
1979,Dominican Republic,dom,-0.15358,56.0
1979,New Zealand,nzl,0.293272,35.0
1979,Syria,syr,0.165746,40.0
1979,Singapore,sgp,0.169053,39.0
1979,Saudi Arabia,sau,-1.71692,96.0
1979,South Africa,zaf,-0.149801,55.0
1979,Tanzania,tza,-1.11669,83.0
1979,Tunisia,tun,-0.163192,60.0
1979,Togo,tgo,-1.0105,79.0
1979,Senegal,sen,-0.5213270000000001,70.0
1979,Sudan,sdn,-1.19936,89.0
1979,Nigeria,nga,-2.2981,98.0
1979,Mauritania,mrt,-1.39294,92.0
1979,Mozambique,moz,-0.48465699999999995,69.0
1979,Morocco,mar,-0.155585,58.0
1979,Kenya,ken,-0.35219,66.0
1979,Guinea,gin,-2.18704,97.0
1979,Ghana,gha,-1.19881,87.0
1979,Gabon,gab,-1.39642,93.0
1979,Ethiopia,eth,-1.19928,88.0
1979,Egypt,egy,-0.154764,57.0
1979,Algeria,dza,-0.8446540000000001,78.0
1979,Republic of the Congo,cog,-1.1352799999999998,84.0
1979,Cameroon,cmr,-1.16546,86.0
1979,Cote d'Ivoire,civ,-1.04431,80.0
1979,Angola,ago,-1.4835,94.0
1979,Zambia,zmb,-0.780084,76.0
1979,Zimbabwe,zwe,0.352027,32.0
1979,Madagascar,mdg,-1.21443,90.0
1979,Bangladesh,bgd,-0.5816060000000001,72.0
1979,United Arab Emirates,are,-0.10596400000000002,50.0
1979,Philippines,phl,-0.21229099999999998,62.0
1979,Pakistan,pak,0.031183999999999996,45.0
1979,Oman,omn,-0.612259,73.0
1979,Malaysia,mys,-0.304213,65.0
1979,Mongolia,mng,0.5174890000000001,30.0
1979,Burma,mmr,-0.8308709999999999,77.0
1979,Sri Lanka,lka,-0.6159899999999999,74.0
1979,Lebanon,lbn,0.6783100000000001,27.0
1979,Laos,lao,-0.110284,53.0
1979,Kuwait,kwt,0.034041,44.0
1979,Qatar,qat,0.112702,42.0
1979,Cambodia,khm,0.686277,26.0
1979,Japan,jpn,1.94395,4.0
1979,Jordan,jor,1.0003,17.0
1979,Israel,isr,0.7817890000000001,24.0
1979,Iran,irn,-1.31155,91.0
1979,India,ind,0.25889,38.0
1979,Indonesia,idn,-1.5852600000000001,95.0
1979,Hong Kong,hkg,0.928507,19.0
1979,China,chn,0.299534,34.0
1979,South Korea,kor,0.819243,23.0
1980,Romania,rou,0.607707,27.0
1980,Greece,grc,0.141741,42.0
1980,Hungary,hun,0.927901,19.0
1980,Ireland,irl,1.21233,13.0
1980,Portugal,prt,0.84277,24.0
1980,Netherlands,nld,1.14066,14.0
1980,Norway,nor,1.02257,16.0
1980,Poland,pol,0.983217,17.0
1980,United Kingdom,gbr,1.8574099999999998,6.0
1980,Italy,ita,1.64847,8.0
1980,France,fra,1.6675,7.0
1980,Switzerland,che,2.00572,2.0
1980,Spain,esp,1.06151,15.0
1980,Denmark,dnk,1.3687799999999999,12.0
1980,Germany,deu,2.0861,1.0
1980,Bulgaria,bgr,0.633252,26.0
1980,Belgium,bel,1.4946,10.0
1980,Austria,aut,1.8866599999999998,5.0
1980,Albania,alb,0.420676,30.0
1980,Vietnam,vnm,-0.322191,64.0
1980,Turkey,tur,-0.088335,50.0
1980,Finland,fin,1.4654399999999999,11.0
1980,Sweden,swe,1.92992,3.0
1980,Venezuela,ven,-1.36645,91.0
1980,Costa Rica,cri,0.359232,31.0
1980,Thailand,tha,-0.17868499999999998,59.0
1980,Uruguay,ury,0.34675,32.0
1980,Paraguay,pry,-0.914223,81.0
1980,Peru,per,-0.16556099999999999,57.0
1980,Ecuador,ecu,-0.644096,74.0
1980,Colombia,col,-0.22038899999999997,61.0
1980,Chile,chl,-0.231075,62.0
1980,Brazil,bra,0.067672,45.0
1980,Bolivia,bol,-0.904911,80.0
1980,Argentina,arg,-0.10005499999999999,52.0
1980,Canada,can,0.857068,22.0
1980,New Zealand,nzl,0.287538,35.0
1980,United States,usa,1.5004,9.0
1980,Trinidad and Tobago,tto,-0.693578,75.0
1980,El Salvador,slv,0.192411,38.0
1980,Panama,pan,0.225306,37.0
1980,Nicaragua,nic,-0.11034200000000001,53.0
1980,Mexico,mex,0.44872799999999996,29.0
1980,Jamaica,jam,-0.078034,47.0
1980,Honduras,hnd,-0.525357,71.0
1980,Guatemala,gtm,0.103098,44.0
1980,Dominican Republic,dom,-0.198638,60.0
1980,Australia,aus,-0.09496900000000001,51.0
1980,Syria,syr,-0.402598,67.0
1980,Singapore,sgp,0.16075599999999998,41.0
1980,Saudi Arabia,sau,-2.1413,98.0
1980,Tanzania,tza,-0.88241,79.0
1980,Tunisia,tun,-0.07885299999999999,48.0
1980,Togo,tgo,-1.31044,89.0
1980,Senegal,sen,-0.502146,69.0
1980,Sudan,sdn,-1.2587899999999999,88.0
1980,Nigeria,nga,-2.36218,99.0
1980,Mauritania,mrt,-1.24662,87.0
1980,Mozambique,moz,-0.5802470000000001,72.0
1980,Madagascar,mdg,-1.10889,84.0
1980,Morocco,mar,-0.167354,58.0
1980,Kenya,ken,-0.31903400000000004,63.0
1980,Guinea,gin,-1.76414,97.0
1980,Ghana,gha,-1.07721,82.0
1980,Gabon,gab,-1.37809,92.0
1980,Ethiopia,eth,-1.17153,85.0
1980,Egypt,egy,-0.37701799999999996,66.0
1980,Algeria,dza,-0.7547510000000001,77.0
1980,Republic of the Congo,cog,-1.19202,86.0
1980,Democratic Republic of the Congo,cod,-1.49539,95.0
1980,Cameroon,cmr,-1.3414700000000002,90.0
1980,Cote d'Ivoire,civ,-1.08692,83.0
1980,South Africa,zaf,-0.085272,49.0
1980,Zambia,zmb,-0.732815,76.0
1980,Angola,ago,-1.43557,94.0
1980,United Arab Emirates,are,0.171413,40.0
1980,Zimbabwe,zwe,-0.514413,70.0
1980,Qatar,qat,0.307791,34.0
1980,Philippines,phl,-0.140206,56.0
1980,Pakistan,pak,-0.11540399999999999,54.0
1980,Oman,omn,-0.12430699999999999,55.0
1980,Malaysia,mys,-0.36409600000000003,65.0
1980,Mongolia,mng,0.186925,39.0
1980,Sri Lanka,lka,-0.585217,73.0
1980,Lebanon,lbn,0.581226,28.0
1980,Laos,lao,0.013824000000000001,46.0
1980,Kuwait,kwt,0.11044100000000001,43.0
1980,Burma,mmr,-0.807171,78.0
1980,Cambodia,khm,0.9538690000000001,18.0
1980,Japan,jpn,1.8883299999999998,4.0
1980,Jordan,jor,0.90679,20.0
1980,Bangladesh,bgd,-0.473513,68.0
1980,Israel,isr,0.841083,25.0
1980,Iran,irn,-1.38935,93.0
1980,India,ind,0.27281,36.0
1980,Indonesia,idn,-1.6602400000000002,96.0
1980,Hong Kong,hkg,0.8998149999999999,21.0
1980,China,chn,0.320765,33.0
1980,South Korea,kor,0.8548899999999999,23.0
1981,Greece,grc,0.317374,33.0
1981,Hungary,hun,0.950599,20.0
1981,Ireland,irl,1.27098,13.0
1981,Portugal,prt,0.8418549999999999,23.0
1981,Netherlands,nld,1.15826,14.0
1981,Norway,nor,0.966306,19.0
1981,Poland,pol,1.02368,18.0
1981,United Kingdom,gbr,1.8527,4.0
1981,Italy,ita,1.62263,7.0
1981,France,fra,1.61752,8.0
1981,Turkey,tur,0.064652,45.0
1981,Spain,esp,1.04731,17.0
1981,Denmark,dnk,1.35121,12.0
1981,Germany,deu,2.01825,1.0
1981,Switzerland,che,1.9246400000000001,3.0
1981,Bulgaria,bgr,0.681308,26.0
1981,Belgium,bel,1.49442,10.0
1981,Austria,aut,1.84022,5.0
1981,Albania,alb,0.242285,38.0
1981,Vietnam,vnm,-0.349642,65.0
1981,Romania,rou,0.648055,27.0
1981,Finland,fin,1.36337,11.0
1981,Sweden,swe,1.93062,2.0
1981,United States,usa,1.51882,9.0
1981,Costa Rica,cri,0.284733,36.0
1981,Thailand,tha,-0.152445,55.0
1981,Venezuela,ven,-1.35676,90.0
1981,Uruguay,ury,0.308764,34.0
1981,Paraguay,pry,-0.9009719999999999,79.0
1981,Peru,per,-0.285008,64.0
1981,Ecuador,ecu,-0.780416,77.0
1981,Colombia,col,-0.021815,47.0
1981,Chile,chl,-0.201121,59.0
1981,Brazil,bra,0.11721300000000001,43.0
1981,Bolivia,bol,-1.03484,82.0
1981,Canada,can,0.94163,21.0
1981,Argentina,arg,-0.088912,52.0
1981,Australia,aus,-0.14727300000000002,54.0
1981,Trinidad and Tobago,tto,-0.282267,63.0
1981,El Salvador,slv,0.293248,35.0
1981,Panama,pan,0.37013,31.0
1981,Nicaragua,nic,-0.23216399999999998,61.0
1981,Mexico,mex,0.483624,29.0
1981,Jamaica,jam,-0.013387999999999999,46.0
1981,Honduras,hnd,-0.524518,70.0
1981,Guatemala,gtm,0.171701,41.0
1981,Dominican Republic,dom,-0.24177800000000002,62.0
1981,New Zealand,nzl,0.41741300000000003,30.0
1981,Syria,syr,-0.359806,66.0
1981,Singapore,sgp,0.21672399999999997,39.0
1981,Saudi Arabia,sau,-2.17624,99.0
1981,Tanzania,tza,-0.881603,78.0
1981,Tunisia,tun,-0.044769,49.0
1981,Togo,tgo,-1.26752,89.0
1981,Senegal,sen,-0.22909000000000002,60.0
1981,Sudan,sdn,-1.1467200000000002,86.0
1981,Nigeria,nga,-1.97928,98.0
1981,Mauritania,mrt,-1.25527,88.0
1981,Mozambique,moz,-0.623075,75.0
1981,Madagascar,mdg,-0.979658,80.0
1981,Morocco,mar,-0.167639,57.0
1981,Kenya,ken,-0.389878,67.0
1981,Guinea,gin,-1.69511,96.0
1981,Ghana,gha,-1.16804,87.0
1981,Gabon,gab,-1.4845700000000002,91.0
1981,Ethiopia,eth,-1.05514,83.0
1981,Egypt,egy,-0.558607,71.0
1981,Algeria,dza,-1.0883,84.0
1981,Republic of the Congo,cog,-1.66323,95.0
1981,Democratic Republic of the Congo,cod,-1.57941,93.0
1981,Cameroon,cmr,-1.50593,92.0
1981,Cote d'Ivoire,civ,-1.02644,81.0
1981,South Africa,zaf,-0.082639,51.0
1981,Zambia,zmb,-0.51962,69.0
1981,Angola,ago,-1.70915,97.0
1981,United Arab Emirates,are,-0.075462,50.0
1981,Zimbabwe,zwe,-0.60849,74.0
1981,Qatar,qat,-0.195983,58.0
1981,Philippines,phl,-0.15321700000000002,56.0
1981,Pakistan,pak,-0.13179000000000002,53.0
1981,Oman,omn,-0.036912,48.0
1981,Malaysia,mys,-0.39127,68.0
1981,Mongolia,mng,0.175424,40.0
1981,Sri Lanka,lka,-0.603583,73.0
1981,Lebanon,lbn,0.587277,28.0
1981,Laos,lao,0.088764,44.0
1981,Kuwait,kwt,0.150772,42.0
1981,Burma,mmr,-0.667566,76.0
1981,Cambodia,khm,1.1079,15.0
1981,Japan,jpn,1.83755,6.0
1981,Jordan,jor,0.7588560000000001,25.0
1981,Bangladesh,bgd,-0.58621,72.0
1981,Israel,isr,1.07216,16.0
1981,Iran,irn,-1.11731,85.0
1981,India,ind,0.282423,37.0
1981,Indonesia,idn,-1.64905,94.0
1981,Hong Kong,hkg,0.830525,24.0
1981,China,chn,0.320562,32.0
1981,South Korea,kor,0.902423,22.0
1982,Greece,grc,0.354312,33.0
1982,Hungary,hun,0.9610639999999999,20.0
1982,Ireland,irl,1.23034,13.0
1982,Portugal,prt,0.910184,21.0
1982,Netherlands,nld,1.11056,14.0
1982,Norway,nor,0.9994879999999999,18.0
1982,Poland,pol,1.01759,17.0
1982,United Kingdom,gbr,1.82493,3.0
1982,Italy,ita,1.64022,8.0
1982,France,fra,1.64914,7.0
1982,Turkey,tur,0.267097,39.0
1982,Spain,esp,1.0852600000000001,15.0
1982,Denmark,dnk,1.36344,12.0
1982,Germany,deu,1.98445,1.0
1982,Switzerland,che,1.7966799999999998,5.0
1982,Bulgaria,bgr,0.708309,27.0
1982,Belgium,bel,1.43398,11.0
1982,Austria,aut,1.7937400000000001,6.0
1982,Albania,alb,0.347362,34.0
1982,Vietnam,vnm,-0.611483,71.0
1982,Romania,rou,0.722751,26.0
1982,Finland,fin,1.43566,10.0
1982,Sweden,swe,1.89183,2.0
1982,United States,usa,1.4621600000000001,9.0
1982,Costa Rica,cri,0.214813,42.0
1982,Thailand,tha,-0.17491800000000002,57.0
1982,Venezuela,ven,-1.04203,83.0
1982,Uruguay,ury,0.336185,35.0
1982,Paraguay,pry,-0.857857,80.0
1982,Peru,per,-0.38563000000000003,64.0
1982,Ecuador,ecu,-0.691914,74.0
1982,Colombia,col,0.198478,43.0
1982,Chile,chl,-0.20613800000000002,60.0
1982,Brazil,bra,0.286643,37.0
1982,Bolivia,bol,-0.8959739999999999,81.0
1982,Canada,can,0.905164,22.0
1982,Argentina,arg,-0.04017,48.0
1982,Australia,aus,-0.007137,46.0
1982,Trinidad and Tobago,tto,-0.195771,59.0
1982,El Salvador,slv,0.366672,32.0
1982,Panama,pan,0.390468,30.0
1982,Nicaragua,nic,-0.194655,58.0
1982,Mexico,mex,0.37141,31.0
1982,Jamaica,jam,-0.066094,49.0
1982,Honduras,hnd,-0.423259,66.0
1982,Guatemala,gtm,0.24211100000000002,41.0
1982,Dominican Republic,dom,-0.242779,61.0
1982,New Zealand,nzl,0.411588,29.0
1982,Syria,syr,-0.1311,52.0
1982,Angola,ago,-1.76865,97.0
1982,Saudi Arabia,sau,-2.17477,99.0
1982,Tanzania,tza,-0.7937569999999999,79.0
1982,Tunisia,tun,0.097075,45.0
1982,Togo,tgo,-1.57902,93.0
1982,Senegal,sen,-0.164245,56.0
1982,Sudan,sdn,-1.06056,84.0
1982,Nigeria,nga,-2.14511,98.0
1982,Mauritania,mrt,-0.9345379999999999,82.0
1982,Mozambique,moz,-0.47178000000000003,67.0
1982,Madagascar,mdg,-1.25712,88.0
1982,Morocco,mar,-0.136266,53.0
1982,Kenya,ken,-0.49032200000000004,69.0
1982,Guinea,gin,-1.7461400000000002,96.0
1982,Ghana,gha,-1.4075799999999998,90.0
1982,Gabon,gab,-1.5229,92.0
1982,Ethiopia,eth,-0.7192,77.0
1982,Egypt,egy,-0.537723,70.0
1982,Algeria,dza,-1.11657,85.0
1982,Republic of the Congo,cog,-1.67642,95.0
1982,Democratic Republic of the Congo,cod,-1.49485,91.0
1982,Cameroon,cmr,-1.30103,89.0
1982,Cote d'Ivoire,civ,-1.16171,86.0
1982,South Africa,zaf,-0.084774,51.0
1982,Zambia,zmb,-0.704497,76.0
1982,Singapore,sgp,0.27762800000000004,38.0
1982,United Arab Emirates,are,-0.47584,68.0
1982,Zimbabwe,zwe,-0.395937,65.0
1982,Qatar,qat,-0.301367,62.0
1982,Philippines,phl,-0.13915,54.0
1982,Pakistan,pak,-0.073382,50.0
1982,Oman,omn,-0.719467,78.0
1982,Malaysia,mys,-0.301706,63.0
1982,Mongolia,mng,-0.142225,55.0
1982,Sri Lanka,lka,-0.640165,73.0
1982,Lebanon,lbn,0.6664760000000001,28.0
1982,Laos,lao,-0.015012000000000001,47.0
1982,Kuwait,kwt,0.191197,44.0
1982,Burma,mmr,-0.6940970000000001,75.0
1982,Cambodia,khm,0.967635,19.0
1982,Japan,jpn,1.81597,4.0
1982,Jordan,jor,0.820758,25.0
1982,Bangladesh,bgd,-0.629682,72.0
1982,Israel,isr,1.08025,16.0
1982,Iran,irn,-1.1952200000000002,87.0
1982,India,ind,0.265235,40.0
1982,Indonesia,idn,-1.5928799999999999,94.0
1982,Hong Kong,hkg,0.837076,24.0
1982,China,chn,0.313648,36.0
1982,South Korea,kor,0.8855540000000001,23.0
1983,Greece,grc,0.41565100000000005,31.0
1983,Hungary,hun,0.822882,25.0
1983,Ireland,irl,1.1968299999999998,13.0
1983,Portugal,prt,0.894749,22.0
1983,Netherlands,nld,1.0928,16.0
1983,Norway,nor,0.9196200000000001,21.0
1983,Poland,pol,0.935998,19.0
1983,United Kingdom,gbr,1.8151599999999999,5.0
1983,Italy,ita,1.6540599999999999,7.0
1983,France,fra,1.64592,8.0
1983,Turkey,tur,0.422683,30.0
1983,Spain,esp,1.12307,15.0
1983,Denmark,dnk,1.3714899999999999,12.0
1983,Germany,deu,1.9897200000000002,1.0
1983,Switzerland,che,1.83181,4.0
1983,Bulgaria,bgr,0.835249,24.0
1983,Belgium,bel,1.39186,11.0
1983,Austria,aut,1.79615,6.0
1983,Albania,alb,0.203431,39.0
1983,Vietnam,vnm,-0.742823,75.0
1983,Romania,rou,0.6973600000000001,28.0
1983,Finland,fin,1.47076,9.0
1983,Sweden,swe,1.8813400000000002,2.0
1983,United States,usa,1.4544700000000002,10.0
1983,Costa Rica,cri,0.151419,44.0
1983,Thailand,tha,-0.32211599999999996,63.0
1983,Venezuela,ven,-0.8739600000000001,80.0
1983,Uruguay,ury,0.288617,37.0
1983,Paraguay,pry,-0.69011,71.0
1983,Peru,per,-0.40929,66.0
1983,Ecuador,ecu,-0.8789520000000001,81.0
1983,Colombia,col,0.198326,40.0
1983,Chile,chl,-0.170715,58.0
1983,Brazil,bra,0.196999,41.0
1983,Bolivia,bol,-0.819953,79.0
1983,Canada,can,0.995635,17.0
1983,Argentina,arg,0.100525,45.0
1983,Australia,aus,-0.10869000000000001,49.0
1983,Trinidad and Tobago,tto,-0.11349300000000001,50.0
1983,El Salvador,slv,0.345506,34.0
1983,Panama,pan,0.315114,36.0
1983,Nicaragua,nic,-0.193166,60.0
1983,Mexico,mex,0.350078,33.0
1983,Jamaica,jam,-0.132885,52.0
1983,Honduras,hnd,-0.626635,69.0
1983,Guatemala,gtm,0.186049,42.0
1983,Dominican Republic,dom,-0.179084,59.0
1983,New Zealand,nzl,0.39261999999999997,32.0
1983,Syria,syr,-0.30833,62.0
1983,Singapore,sgp,0.345051,35.0
1983,Saudi Arabia,sau,-0.392052,64.0
1983,Tanzania,tza,-1.14815,86.0
1983,Tunisia,tun,0.09210499999999999,46.0
1983,Togo,tgo,-1.63595,95.0
1983,Senegal,sen,-0.158381,56.0
1983,Sudan,sdn,-1.08322,84.0
1983,Nigeria,nga,-2.03079,98.0
1983,Mauritania,mrt,-1.38224,91.0
1983,Mozambique,moz,-0.42296999999999996,67.0
1983,Madagascar,mdg,-1.36143,90.0
1983,Kenya,ken,-0.897006,82.0
1983,Guinea,gin,-2.1846799999999997,99.0
1983,Ghana,gha,-1.0992600000000001,85.0
1983,Gabon,gab,-1.5676299999999999,94.0
1983,Ethiopia,eth,-0.758394,76.0
1983,Egypt,egy,-0.404609,65.0
1983,Algeria,dza,-1.18598,88.0
1983,Republic of the Congo,cog,-1.69718,96.0
1983,Democratic Republic of the Congo,cod,-1.5312,93.0
1983,Cameroon,cmr,-1.15604,87.0
1983,Cote d'Ivoire,civ,-0.9308620000000001,83.0
1983,Angola,ago,-2.01443,97.0
1983,South Africa,zaf,-0.11355599999999999,51.0
1983,Zambia,zmb,-0.759663,77.0
1983,Morocco,mar,-0.156858,54.0
1983,United Arab Emirates,are,-0.706481,72.0
1983,Zimbabwe,zwe,-0.738731,74.0
1983,Philippines,phl,-0.202809,61.0
1983,Pakistan,pak,-0.159002,57.0
1983,Oman,omn,0.78725,27.0
1983,Malaysia,mys,-0.15829100000000002,55.0
1983,Mongolia,mng,-0.148033,53.0
1983,Burma,mmr,-0.766736,78.0
1983,Sri Lanka,lka,-0.670908,70.0
1983,Lebanon,lbn,0.600643,29.0
1983,Laos,lao,-0.501314,68.0
1983,Kuwait,kwt,0.16749,43.0
1983,Qatar,qat,-0.091036,48.0
1983,Bangladesh,bgd,-0.7275119999999999,73.0
1983,Cambodia,khm,0.9364600000000001,18.0
1983,Japan,jpn,1.85998,3.0
1983,Jordan,jor,0.7970229999999999,26.0
1983,Israel,isr,1.13583,14.0
1983,Iran,irn,-1.27293,89.0
1983,India,ind,0.009795,47.0
1983,Indonesia,idn,-1.4041700000000001,92.0
1983,Hong Kong,hkg,0.922926,20.0
1983,China,chn,0.282005,38.0
1983,South Korea,kor,0.870192,23.0
1984,Greece,grc,0.38295300000000004,34.0
1984,Hungary,hun,0.755505,23.0
1984,Ireland,irl,1.30511,13.0
1984,Italy,ita,1.6774900000000001,7.0
1984,Romania,rou,0.696714,25.0
1984,Norway,nor,0.855352,19.0
1984,Poland,pol,0.70727,24.0
1984,Portugal,prt,0.786569,21.0
1984,United Kingdom,gbr,1.87932,5.0
1984,Netherlands,nld,1.10124,16.0
1984,France,fra,1.6519400000000002,8.0
1984,Bulgaria,bgr,0.674233,26.0
1984,Spain,esp,1.12951,15.0
1984,Denmark,dnk,1.39044,11.0
1984,Germany,deu,2.04753,2.0
1984,Switzerland,che,1.9726299999999999,3.0
1984,Belgium,bel,1.33047,12.0
1984,Austria,aut,1.77997,6.0
1984,Albania,alb,-0.040355,51.0
1984,Yemen,yem,0.318063,37.0
1984,Vietnam,vnm,-0.783679,77.0
1984,Turkey,tur,0.18852,42.0
1984,Finland,fin,1.44496,10.0
1984,Sweden,swe,1.91398,4.0
1984,Venezuela,ven,-0.671298,72.0
1984,Costa Rica,cri,0.122502,44.0
1984,Thailand,tha,-0.021322999999999998,50.0
1984,Uruguay,ury,0.349433,36.0
1984,Paraguay,pry,-0.86529,80.0
1984,Peru,per,-0.42079399999999995,65.0
1984,Ecuador,ecu,-0.897574,82.0
1984,Colombia,col,0.25646399999999997,39.0
1984,Chile,chl,-0.322281,62.0
1984,Brazil,bra,0.375735,35.0
1984,Bolivia,bol,-1.1110799999999998,85.0
1984,Argentina,arg,0.089542,45.0
1984,Canada,can,0.767403,22.0
1984,New Zealand,nzl,0.488338,32.0
1984,United States,usa,1.6066799999999999,9.0
1984,Trinidad and Tobago,tto,-0.194203,56.0
1984,El Salvador,slv,0.14898599999999998,43.0
1984,Panama,pan,0.48949899999999996,31.0
1984,Nicaragua,nic,-0.6329060000000001,71.0
1984,Mexico,mex,0.392398,33.0
1984,Jamaica,jam,-0.006167,49.0
1984,Honduras,hnd,-0.608498,69.0
1984,Guatemala,gtm,0.072258,46.0
1984,Dominican Republic,dom,-0.332858,63.0
1984,Australia,aus,-0.097552,52.0
1984,Syria,syr,-0.229593,59.0
1984,Angola,ago,-1.9497099999999998,98.0
1984,Saudi Arabia,sau,-0.746958,75.0
1984,Tanzania,tza,-1.05332,84.0
1984,Tunisia,tun,0.07181599999999999,47.0
1984,Togo,tgo,-1.50714,96.0
1984,Senegal,sen,-0.622272,70.0
1984,Sudan,sdn,-1.11237,86.0
1984,Nigeria,nga,-2.0899900000000002,100.0
1984,Mauritania,mrt,-1.37713,94.0
1984,Mozambique,moz,-0.41156899999999996,64.0
1984,Morocco,mar,-0.139479,54.0
